job,vector,D_um,A_um,implausible_depth,all_finite,accepted,failure
domain_P11_84_w2.0_r1,"[7.773476099962812, -24.78207047469401, -6.414661477638125, 2.5272780467463214, 0.3561310945167371, -0.11894051833005936]",0.0024542758438719932,0.00021827837782938407,False,True,True,
domain_P11_84_w3.0_r3,"[7.773476099962812, -24.78207047469401, -6.414661477638125, 2.5272780467463214, 0.3561310945167371, -0.11894051833005936]",0.001472532651952828,9.67845228759468e-05,False,True,True,
domain_P11_83_w3.0_r1,"[16.094839796698423, -20.90831055151078, -0.5033837216710246, 2.867853027306918, 0.29640551155811856, -0.5160222774769994]",0.02433878601613848,0.0022689962295594367,False,True,True,
domain_P11_85_w0.874_r3,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",-0.0,1.695719699437274e-05,False,True,True,
domain_P11_84_w2.0_r0,"[7.773476099962812, -24.78207047469401, -6.414661477638125, 2.5272780467463214, 0.3561310945167371, -0.11894051833005936]",0.0032196741180386167,0.0002065638079619715,False,True,True,
domain_P11_85_w0.874_r1,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",1.9150360854370163e-05,3.0049177626752858e-05,False,True,True,
domain_P11_85_w0.874_r0,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",2.491845360145938e-05,3.571996644177633e-05,False,True,True,
domain_P11_85_w2.0_r3,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",3.111179204751572e-05,1.7340299456801515e-05,False,True,True,
domain_P11_83_w3.0_r0,"[16.094839796698423, -20.90831055151078, -0.5033837216710246, 2.867853027306918, 0.29640551155811856, -0.5160222774769994]",0.03021379258799369,0.0052031043238413895,False,True,True,
domain_P11_77_w3.0_r1,"[4.78517832377043, -14.822863983573221, -7.638420874567533, -2.038122609244237, -0.34458775504030825, 0.8186099918440086]",6070.886845296194,245.82585042061476,True,True,True,
domain_P11_85_w2.0_r1,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",9.832528014431462e-05,9.80776672167147e-06,False,True,True,
domain_P11_85_w3.0_r3,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",5.255174795796491e-05,8.079165952738288e-06,False,True,True,
domain_P11_85_w2.0_r0,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",0.00012145752891978708,1.6601568177348533e-05,False,True,True,
domain_P11_84_w3.0_r1,"[7.773476099962812, -24.78207047469401, -6.414661477638125, 2.5272780467463214, 0.3561310945167371, -0.11894051833005936]",0.0049340247338857555,0.000152687279744333,False,True,True,
domain_P11_84_w3.0_r0,"[7.773476099962812, -24.78207047469401, -6.414661477638125, 2.5272780467463214, 0.3561310945167371, -0.11894051833005936]",0.006410927223509596,8.190067013832279e-05,False,True,True,
domain_P11_85_w3.0_r1,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",0.0001741683539057501,6.216081103333075e-06,False,True,True,
domain_P11_85_w3.0_r0,"[11.74582951521656, -26.716981970377066, -8.212738036466913, 4.2243024286411455, -0.46557177126037363, 0.44450943140079535]",0.00023649727314287218,2.02580737137082e-05,False,True,True,
domain_P11_86_w0.874_r3,"[10.093433221618337, -14.140345324420332, -5.349235246552183, -5.6942652822941175, 0.9516059581329013, -0.3363622200661026]",-0.0,1555.86456629858,False,True,True,
domain_P11_77_w2.0_r0,"[4.78517832377043, -14.822863983573221, -7.638420874567533, -2.038122609244237, -0.34458775504030825, 0.8186099918440086]",8717.234767969057,994.6462104251481,True,True,True,
domain_P11_77_w3.0_r0,"[4.78517832377043, -14.822863983573221, -7.638420874567533, -2.038122609244237, -0.34458775504030825, 0.8186099918440086]",9174.897849360852,354.00484674325304,True,True,True,
domain_P11_86_w2.0_r3,"[10.093433221618337, -14.140345324420332, -5.349235246552183, -5.6942652822941175, 0.9516059581329013, -0.3363622200661026]",1445.51126893473,892.5443228221899,True,True,True,
domain_P11_87_w0.874_r3,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",-0.0,0.002007147393723314,False,True,True,
domain_P11_87_w0.874_r1,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",-0.0,0.004735513080480883,False,True,True,
domain_P11_87_w0.874_r0,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.0016377762862853482,0.004518378692124727,False,True,True,
domain_P11_87_w2.0_r3,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.0028874418117716696,0.0020700145221226466,False,True,True,
domain_P11_87_w2.0_r1,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.008924187069652305,0.0011721353518059701,False,True,True,
domain_P11_87_w2.0_r0,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.01225825448578165,0.003633054598205963,False,True,True,
domain_P11_86_w3.0_r3,"[10.093433221618337, -14.140345324420332, -5.349235246552183, -5.6942652822941175, 0.9516059581329013, -0.3363622200661026]",1111.2351836712662,325.7571916448844,True,True,True,
domain_P11_87_w3.0_r3,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.004565638230039721,0.0017053957243000802,False,True,True,
domain_P11_87_w3.0_r1,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.014300622574085974,0.0017799702406021722,False,True,True,
domain_P11_88_w0.874_r3,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",-0.0,0.013291434486434944,False,True,True,
domain_P11_88_w0.874_r1,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",0.007358288641456409,0.027166778236782842,False,True,True,
domain_P11_88_w0.874_r0,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",0.01522274704971721,0.02844198372763386,False,True,True,
domain_P11_88_w2.0_r3,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",0.022415475696569275,0.013884100219617472,False,True,True,
domain_P11_87_w3.0_r0,"[14.597446757563297, -22.49150694392163, -5.092503728308047, -1.430348510058458, 0.6003387941528175, -0.8934834208774329]",0.019700773538865353,0.000843969794909736,False,True,True,
domain_P11_88_w2.0_r1,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",0.06578415972911877,0.006195679671716451,False,True,True,
domain_P11_88_w3.0_r3,"[12.704851987189112, -19.70992672064211, -7.065650283488079, 5.425967309544591, -0.9057476262350921, 0.6277569823912057]",0.035809792979175935,0.009497225996291936,False,True,True,
