i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
39,65,3.4233040105373793,0.7934501681143479,12.839697464342972,44.692421648550905,2.0742488713772556,13.777547431699801,3.3020450480216494,26.06459381438813,4.10626088993352,46.94363459614848,11.43406217959392,153.0894498872263,28.6128270858904,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
39,69,2.0222000561070006,0.858666678177178,4.488703792286213,15.624281109225532,1.5810726634151306,10.501779180770273,2.6315651071974946,20.772180457172777,2.2881590236582183,26.158713239048552,2.059698595958961,27.57708678124822,8.007663020394133,III,IV,IV,III,III,III,I,II,II,I,I,I
40,43,2.1954681223890016,0.809232219600118,4.872923404289961,16.961672815922793,1.3308295743776226,8.839617963644903,2.299959977001649,18.154665281085045,2.137034433960466,24.431025274882447,3.361051774882783,45.000766934570294,10.903585128875186,IV,III,IV,III,III,III,II,I,II,I,I,I
41,129,2.907767983641263,0.6067097391294356,1.1520451876958444,4.0100391329057965,0.5087796792273906,3.379409413965873,0.5183424861128192,4.0915209092514395,0.22023380610894921,2.5177590018799085,0.8321605073608669,11.14170906968731,58.42673119025993,III,III,III,III,III,IV,I,I,I,I,I,II
41,149,3.314358162724362,0.4829608031658214,2.7538664190978244,9.58565881383896,1.0927675188612749,7.258365440466889,1.134147914148212,8.952362635215895,1.4666124619982024,16.766620864003592,1.5786207527402838,21.1359863906348,42.858538270630575,III,III,III,III,III,IV,I,I,I,I,I,II
41,178,2.1272008937386153,0.579296498363309,0.9118568475346048,3.1739915076901193,0.5049115595263687,3.353716642289475,0.5220271629143087,4.120605795366384,0.1813619696419112,2.0733680252463187,0.463835661623619,6.2102466438187,32.72495774248802,III,III,III,III,III,IV,I,I,I,I,I,II
41,179,2.2274794870053882,0.5760910123786059,1.0237976806613893,3.563635183305208,0.5173003040369473,3.4360049913246486,0.5123655052170192,4.0443417893364275,0.24201367102808052,2.766750979672563,0.6303093185189662,8.43914483892443,46.100198763728336,III,III,III,III,III,IV,I,I,I,I,I,II
41,182,1.8805164079860717,0.4017406334692606,2.8658939962725336,9.975604428154405,1.4216089791814397,9.442591682355724,2.0393583209471604,16.09761390424611,0.6598925454221969,7.544029801166251,0.7546286588984535,10.103643346113278,93.92045919298975,III,IV,IV,III,III,IV,I,II,II,I,I,II
42,57,2.17200328144379,0.5653905830295476,3.7785733741053003,13.152458999480272,1.0274731080327628,6.824667799538487,2.5360178804329263,20.017981280755794,1.847863554145499,21.125163206751566,1.6615345842093383,22.246110915783262,4.8498593447763,III,III,IV,III,III,III,I,I,II,I,I,I
42,63,2.3663541852209136,0.5336355132136864,2.724437716170072,9.483223378466,0.935190100746944,6.211706873024368,1.9795751123503171,15.625716935447597,0.8150526527207141,9.317852647828754,1.2170856570283848,16.295431210146354,5.563742710828429,III,III,IV,III,III,III,I,I,II,I,I,I
42,129,2.1127368262285526,0.6172471396580554,2.6409999679475384,9.192793246811966,0.7306571502647781,4.853160911882067,1.5471428865968349,12.21232609655847,0.8594728521187068,9.825673671655904,1.7497756218185279,23.427560840830694,58.671907882840856,III,III,III,III,III,IV,I,I,I,I,I,II
42,149,3.8381142243195705,0.593394419746796,3.582549021695522,12.470137392167366,1.2418286161180834,8.248457018201863,1.7984262586625341,14.195823877464358,1.6354138442747237,18.69639362353278,2.1786854924790617,29.170189761268702,42.524376252860264,III,III,III,III,III,IV,I,I,I,I,I,II
42,178,2.4028525891166455,0.6387818240933041,2.490060407190154,8.667402791814881,0.7187366032965308,4.773982418147232,1.5693497436224666,12.387615258229378,0.8138745379368203,9.304384192849916,1.5201812875652778,20.353546568739134,33.231148776478356,III,III,III,III,III,IV,I,I,I,I,I,II
42,179,2.1127368262285526,0.6200686679832914,2.581043174088916,8.984095626072355,0.7487005773401438,4.973008715967508,1.55804567185536,12.298386905867906,0.8685735091844108,9.929714289465792,1.633366295829092,21.868968680183684,46.44223890425464,III,III,III,III,III,IV,I,I,I,I,I,II
42,182,2.8772397649598878,0.5326973698373008,3.9315832075819266,13.685055660196209,1.3509060903573138,8.972969922992874,2.9138825783896105,23.00064497122791,1.1816044440253095,13.508349504409434,1.5906297937351064,21.296774171101095,93.82242205167626,III,III,IV,III,III,IV,I,I,II,I,I,II
42,183,2.2851127119060153,0.48703828695662427,2.8506149835223713,9.922421237343237,1.6382779911815588,10.881747625021895,1.525945234455451,12.04500306345361,0.9151276578636482,10.461931068455758,1.4051411094625557,18.813285784421822,6.622178907740709,III,IV,III,III,III,III,I,II,I,I,I,I
43,44,0.3155972015489016,0.5894344947788261,6.594053486518571,22.95258277003847,1.8980690616738083,12.607328313737645,3.155760369441265,24.90990007974316,3.079529842619777,35.20583020291678,4.337243474488159,58.070894412429695,5.085317873049955,II,II,II,II,II,I,II,II,II,II,II,I
43,45,1.351196014838151,1.1253674397312141,4.733940435998349,16.47790087050852,1.3738517476415444,9.125379253400324,2.2208569286885913,17.530267735389828,2.1037098323953294,24.050051449578,3.2163288491647717,43.063086980041035,11.844784390958283,I,I,II,I,I,I,III,III,IV,III,III,III
43,46,1.5391383288101077,1.3753287481123935,4.887572920603623,17.0126648554047,1.473712673371319,9.78867412596877,2.6095737504163754,20.598592340235797,2.223890589845386,25.4239830419555,3.005117702854251,40.235203268123314,9.466999974609411,II,II,II,I,I,I,IV,IV,IV,III,III,III
43,61,2.323647291445375,0.84375719989545,4.782978931736805,16.64859407684303,1.4410846138899256,9.571952476357486,2.2797499205946026,17.995137805367797,2.261597809426831,25.855059874410912,3.0596886472722917,40.96584787452522,8.58837511497359,IV,IV,IV,III,III,III,II,II,II,I,I,I
43,65,1.999429165856775,0.5295768855781429,12.672928908050732,44.11193362254941,2.006129660640304,13.32508694352552,3.843838049831426,30.341220667831738,4.011754483442689,45.8632175617178,11.103150237150574,148.65890486883595,20.625796672463906,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
43,66,1.500330663036994,4.159681756065594,5.5867117171906004,19.44622732638186,1.3650979217263208,9.067234710852853,2.3632498909291764,18.65424232351726,2.943110046588121,33.646250520025546,3.7656879793526588,50.41839830422482,49.81812608412966,II,I,II,II,II,II,IV,III,IV,IV,IV,IV
43,68,1.618460153161465,1.4280017377866832,4.923904231880793,17.139126891379714,1.3592692252201932,9.028519422785788,2.3344619069590897,18.427005233167755,2.0734748832582444,23.704399177993416,3.4258069139045966,45.867766646003766,11.748266842458195,II,I,II,I,I,I,IV,III,IV,III,III,III
43,69,1.2681381549837762,0.5771745541798755,6.522445894548114,22.703331048767886,1.780717151442543,11.827855063578275,2.9892230806962736,23.595342972568524,3.0959820595394407,35.39391539284385,4.368408782776564,58.4881634307802,3.215688476268828,II,II,II,II,II,I,II,II,II,II,II,I
43,70,1.6695133766406145,0.867948137324314,4.88273621455082,16.99582924795349,1.6222597212480792,10.775351291955191,2.5359354587737286,20.01733068785435,2.044092335261615,23.368491734791508,3.0869886237207784,41.33136437345521,7.033852684930213,II,II,II,I,I,I,IV,IV,IV,III,III,III
44,45,1.1522685027314645,0.535953326452168,5.710677194311043,19.877726385352414,1.2957613522734135,8.606688299295937,1.7474309985308727,13.79329431700692,2.710025090880803,30.981574484119573,4.4410804270700535,59.46115639448346,15.198918084555778,II,I,I,II,II,I,II,I,I,II,II,I
44,46,1.4387988095407493,0.7858953151642873,5.729915169639467,19.94468993394303,1.4369917381832775,9.54476683342017,1.668829153892317,13.172853007524166,2.923331160811266,33.42013415491494,4.307675961912252,57.67501811197914,12.83999286467939,II,II,I,II,II,I,II,II,I,II,II,I
44,47,2.028711829226139,0.535953326452168,5.8002371920188525,20.18946684430921,1.349346690610081,8.962612099359003,1.8886261264497863,14.907813835746365,2.7317773127941996,31.230250441280536,4.469502281263607,59.84169359595429,14.786524547671226,IV,III,IV,IV,IV,III,II,I,II,II,II,I
44,61,2.2584357316879604,0.7313379322840441,6.118546433741123,21.297437720195436,1.4833801339086963,9.852887199884709,2.095483191597227,16.5406338918915,2.955922019388044,33.79271967668576,4.581790263258169,61.3451055174998,12.322027644321325,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
44,62,1.8159992238062956,0.7079204354105479,6.42551599481794,22.365937433293443,1.6806924469005327,11.163472341627326,1.8912055951209688,14.928174794544184,3.2653347712621636,37.32999106608416,4.805178416220724,64.33602588431346,10.158361005766903,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
44,65,2.024183436080885,0.7923917600365462,14.511424941049423,50.51137100291998,2.224325516192486,14.774384465512094,3.1164766720795143,24.599815389688786,4.103653996660184,46.913832046204654,13.292419498308554,177.97079959019143,17.80494131766402,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
44,66,1.5331646004504942,4.744887453364537,6.888082418273116,23.97603873785551,1.3852169528354383,9.200869063610948,1.8327086232340168,14.46643069674074,3.6363830685635077,41.571892921063316,5.295841954577048,70.90546813387076,50.296948510832706,II,I,I,II,II,II,IV,III,III,IV,IV,IV
44,68,1.587391468336004,0.9073373183001859,5.758103294681009,20.042807165547377,1.3124592371583503,8.717598761480993,1.8442047281221106,14.557174856798547,2.774619631933617,31.720032807486923,4.409209690340021,59.03444246929519,14.964796770523769,II,I,II,II,II,I,IV,III,IV,IV,IV,III
44,69,1.144276889240171,0.9749983109418928,7.170575204562359,24.959339688097867,1.7969203529086208,11.935479746336833,2.707886396478232,21.374620271155532,4.217151593774289,48.21136034975861,4.619775089546119,61.85368034149037,6.346256344432972,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
44,70,1.7567241376091014,0.5387409650834865,5.665547094529251,19.720637524490208,1.4966019479062986,9.940708951651711,2.4010486548507055,18.952605735879207,3.0533127653898724,34.90611108456344,3.6988695790039774,49.52377380498257,9.420833184991505,IV,IV,IV,IV,IV,III,II,II,II,II,II,I
45,69,1.5331646004504942,1.454302263903369,4.3825413653555065,15.254750911119467,1.261584499299309,8.37967927476924,2.1875388082651153,17.267272148452857,2.5774763525774866,29.466249544015216,2.288354202127094,30.638532522236222,11.386239443683424,I,I,II,II,I,I,III,III,IV,IV,III,III
46,57,2.798840678519305,0.6787694406141903,4.635303821310086,16.134566521247116,0.9303523504407665,6.179573634228473,1.9759286530179152,15.59693371778172,2.532988470245679,28.95765475471174,3.131213741658176,41.923489802711394,7.274634995609472,III,III,IV,IV,III,III,I,I,II,II,I,I
46,70,1.2702547945493263,0.8681096596545191,2.966236561985609,10.324876852103662,1.2312600044494153,8.178258330589413,1.8690280050197028,14.753116650465314,0.9458105657912865,10.812704498763944,1.5864365582855047,21.240631384911527,5.988775439725197,I,I,II,I,I,I,III,III,IV,III,III,III
46,129,3.86083193526373,0.792739958423902,1.7321674571047052,6.029328850917994,0.6182683589329625,4.106653622070999,0.9017644733217974,7.118050896204548,0.7676358979182348,8.775774374955354,1.0480433624170178,14.032141796178195,56.357591575462024,III,III,III,III,III,IV,I,I,I,I,I,II
46,149,4.05505007882311,0.7403765724494029,3.0432608160877317,10.592982892067381,1.1295998888383718,7.503012903644453,1.4344190894233195,11.322544175411316,1.7218638104819826,19.684707745129824,1.5619110516811792,20.9122619694502,40.292135383885416,III,III,III,III,III,IV,I,I,I,I,I,II
46,179,3.3782500574547307,0.7871823098880814,1.6735440189255928,5.825272374909529,0.5986751751940903,3.9765120455102836,0.9055926941079864,7.148268842468968,0.7285922596029188,8.329419323606425,0.9835629174987734,13.168819935060924,44.062669969291925,III,III,III,III,III,IV,I,I,I,I,I,II
46,182,2.999133720201642,0.6844087067566845,3.3511408016950113,11.664651611063512,1.6039297999340512,10.653600539763309,2.1540770402412237,17.003142683478853,1.1435878250014984,13.073735552721706,1.2760586480658096,17.08501435341769,91.69430938789381,III,IV,IV,III,III,IV,I,II,II,I,I,II
48,191,1.6469892894499416,1.0357499688818188,2.414859621131032,8.405643879800769,0.16119691588015136,1.0706999459075905,0.41301465403857374,3.26011881738413,0.6234405032851442,7.127302420166133,2.283679878990013,30.575948503852278,145.62886852738617,I,I,I,I,I,II,III,III,III,III,III,IV
49,178,1.4298601629883139,3.391949618348945,0.6127724338028495,2.132938417137938,0.21112121861418778,1.4023064654550834,0.17626834383122889,1.3913688994184086,0.15025979189805047,1.7178014145783105,0.48956788346283275,6.554772642004344,32.35325471879977,I,I,I,I,I,II,III,III,III,III,III,IV
49,191,1.6469892894499416,1.0357499688818188,2.4413835222407068,8.497968280391209,0.15722616285178356,1.0443254645505977,0.4228257574561073,3.337562468736548,0.6169557855311872,7.053167768505984,2.311859862056355,30.953247318367804,146.9290524791462,I,I,I,I,I,II,III,III,III,III,III,IV
50,59,1.6482660618871303,3.682878031014735,1.9109230084925983,6.651541211982822,1.6613389789108304,11.034923001731114,0.4416111150386242,3.4858441268985687,0.3198058000626725,3.656086893230516,0.5595995112449564,7.4924187036993715,4.092221018907237,I,II,I,I,I,I,III,IV,III,III,III,III
50,78,1.2938194181890228,3.2983640214889736,3.187229902506751,11.094110518513736,2.8577034478910517,18.981398684772472,0.7211461634531086,5.692345669987477,0.5893689624292647,6.737789428435097,0.6960241789288893,9.318994158576134,7.164541150328908,I,II,I,I,I,I,III,IV,III,III,III,III
51,82,1.596152756584425,1.5925614433513509,7.2756199459936575,25.324979446281283,1.741468562160788,11.56715862164282,2.413534892262262,19.051165477393702,3.672856456919243,41.988864336506616,5.385240696767104,72.10241844317648,16.67669189338585,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
51,191,1.1642688779663013,3.4981960005741652,2.8683319526973694,9.984090467393425,0.23339750564578393,1.5502697139423258,0.47775695086168773,3.7711602007583624,0.7029212347513798,8.035942790419366,2.724794771763202,36.4819891752271,147.1714599626785,I,I,I,I,I,II,III,III,III,III,III,IV
52,191,0.8705816782174559,3.3100497560878295,2.4003208395292823,8.3550372857275,0.20664991563357696,1.372607238063935,0.38662750275453983,3.0518326280272596,0.6044976275596152,6.910743497073966,2.275926024768179,30.47213296929582,119.9998628228268,I,I,I,I,I,II,III,III,III,III,III,IV
53,82,1.4529357864835717,1.533318084619911,7.215681793837417,25.116346713583265,1.7820617342114036,11.836786032821866,2.476876341014989,19.551149308427096,3.7264521308055847,42.60158130659068,5.214793401372736,69.82031762224005,17.366381115191082,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
53,191,0.958561838116606,3.6581228463313686,2.7707772360419503,9.644521989033485,0.5885444673376716,3.9092219965993125,0.6914805465991702,5.458181010721417,0.536714743580107,6.135835369534442,2.536617731120553,33.96250666928078,147.3683064363264,I,I,I,I,I,II,III,III,III,III,III,IV
54,78,1.7228270938808032,1.13324363436674,2.268062217048251,7.894671444632409,1.8180668086388827,12.075938444835522,0.6319281357825861,4.988105837297659,0.585648610585023,6.695257586882279,0.6577808490973355,8.806958257965327,8.446662449973468,I,II,I,I,I,I,III,IV,III,III,III,III
54,129,2.619758121269483,0.8594860139917939,1.0061124186970891,3.50207631972072,0.4755249751057292,3.158525473911409,0.3325219141434608,2.6247517827550015,0.2786415256490305,3.185488285814493,0.7480332691994234,10.01533837059737,58.444964736455866,III,III,III,III,III,IV,I,I,I,I,I,II
54,183,2.1772728563542985,0.8348033262517399,1.7476506954509434,6.083222910227163,1.6173822915437692,10.742954495204716,0.4678432860144265,3.69290698382825,0.25003260995947285,2.858425169192997,0.24765273582518638,3.315796301878327,3.9065417629071035,III,IV,III,III,III,III,I,II,I,I,I,I
55,82,1.2876682520305855,1.6985058648231695,7.142003791703077,24.859888308176494,1.7271755522259482,11.472221786899235,2.3912475748241864,18.875241203863936,3.7242608668185495,42.57653031770606,5.179306742043231,69.34519049158784,21.329645805929683,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
55,191,1.5504604836048705,3.9747413202981376,2.4108506147625017,8.391689329585574,0.28942732387679876,1.9224302048648856,0.4651270690652178,3.6714666065883033,0.684953117588605,7.830527511390726,2.233590154034917,29.90530247115329,136.8641563920091,I,I,I,I,I,II,III,III,III,III,III,IV
56,82,1.420641071342112,1.81737379441407,7.17179569002033,24.963587954138017,1.725675858502618,11.462260541799225,2.4067460200899515,18.99757771797319,3.7104276533986433,42.41838612436789,5.227946781457502,69.99642683781944,18.71536287098609,II,II,II,II,II,I,IV,IV,IV,IV,IV,III
56,83,1.693673995131376,1.1677258895651434,3.832744520409957,13.341017936990793,1.0080461236084575,6.695630149787691,1.5926774606271288,12.571751894617123,2.558871112737704,29.253550545090526,2.033525859968336,27.2266627856538,9.981361779301263,I,I,I,II,I,I,III,III,III,IV,III,III
56,178,1.4977871693035845,1.0112860927523069,0.677410201251642,2.3579295717399003,0.2585116262494421,1.71708238169737,0.2225032457116393,1.7563227144134506,0.18716989628835598,2.1397654592038946,0.5193831150707185,6.953965626388969,32.7072056457387,I,I,I,I,I,II,III,III,III,III,III,IV
56,179,1.6370851007928293,0.9768558481144939,0.8124170821023159,2.8278615511491014,0.2670730142732706,1.773948715919437,0.20691263705943297,1.6332587113701527,0.20937734373898279,2.3936456500585654,0.6775623315309579,9.07181043527128,46.10154170644398,I,I,I,I,I,II,III,III,III,III,III,IV
56,191,1.1703148835932309,3.9455310132631203,2.4757234549418166,8.61749872539764,0.20120002286071384,1.3364080349635161,0.41156558705462837,3.248680650491463,0.6148050846852217,7.028580505946476,2.3490449564625866,31.451114616729548,147.29044273748164,I,I,I,I,I,II,III,III,III,III,III,IV
