tag,target,canonical,differentiable,abs_error,passed,both_undefined
real_30,A2_8_16,0.8450779829639314,0.8450779829639312,2.220446049250313e-16,True,False
real_30,entropy_8_16,0.42701720175174784,0.42701720175174734,4.996003610813204e-16,True,False
real_30,A2_16_32,0.5092059909120882,0.5092059909120882,0.0,True,False
real_30,entropy_16_32,0.5865722267292373,0.5865722267292373,0.0,True,False
real_31,D,48.365509033203125,48.365509033203125,0.0,True,False
real_31,A_med,0.8646365340298404,0.8646365340298404,0.0,True,False
real_31,ilr_z1,0.6713252162427729,0.6713252162427746,1.7763568394002505e-15,True,False
real_31,ilr_z2,-0.5635128269541649,-0.5635128269541646,3.3306690738754696e-16,True,False
real_31,ilr_z3,0.37866039228312265,0.37866039228312237,2.7755575615628914e-16,True,False
real_31,ilr_z4,0.48202175009155446,0.4820217500915554,9.43689570931383e-16,True,False
real_31,A2_8_16,0.6693348850193571,0.6693348850193572,1.1102230246251565e-16,True,False
real_31,entropy_8_16,0.6370850221099261,0.6370850221099258,3.3306690738754696e-16,True,False
real_31,A2_16_32,0.17070242885953016,0.17070242885953013,2.7755575615628914e-17,True,False
real_31,entropy_16_32,0.7899355667086515,0.7899355667086514,1.1102230246251565e-16,True,False
real_32,D,57.54034423828125,57.54034423828125,0.0,True,False
real_32,A_med,0.8677372999169544,0.8677372999169544,0.0,True,False
real_32,ilr_z1,-0.565884284435331,-0.5658842844353323,1.3322676295501878e-15,True,False
real_32,ilr_z2,-0.4825939650621933,-0.48259396506219576,2.4424906541753444e-15,True,False
real_32,ilr_z3,0.7043186880738525,0.7043186880738521,3.3306690738754696e-16,True,False
real_32,ilr_z4,0.31665147471847543,0.31665147471847543,0.0,True,False
real_32,A2_8_16,0.16596644916315456,0.16596644916315464,8.326672684688674e-17,True,False
real_32,entropy_8_16,0.9111624434698078,0.9111624434698079,1.1102230246251565e-16,True,False
real_32,A2_16_32,0.016918955271990742,0.016918955271990787,4.5102810375396984e-17,True,False
real_32,entropy_16_32,0.8127654769571924,0.8127654769571924,0.0,True,False
real_33,D,55.18541145324707,55.18541145324707,0.0,True,False
real_33,A_med,0.5843038896176586,0.5843038896176586,0.0,True,False
real_33,ilr_z1,-0.2612875819544632,-0.2612875819544627,4.996003610813204e-16,True,False
real_33,ilr_z2,-0.6896055104596677,-0.6896055104596671,5.551115123125783e-16,True,False
